Voltage U1	Corriente IA	Voltage U2	Voltage U3	Voltage UH
6,47	1,27	5,0	6,0	5,2
6,49	1,28	5,0	6,0	5,2
6,52	1,28	5,0	6,0	5,2
6,54	1,29	5,0	6,0	5,2
6,56	1,29	5,0	6,0	5,2
6,59	1,28	5,0	6,0	5,2
6,61	1,29	5,0	6,0	5,2
6,64	1,30	5,0	6,0	5,2
6,66	1,29	5,0	6,0	5,2
6,69	1,30	5,0	6,0	5,2
6,71	1,30	5,0	6,0	5,2
6,73	1,32	5,0	6,0	5,2
6,76	1,32	5,0	6,0	5,2
6,78	1,33	5,0	6,0	5,2
6,81	1,33	5,0	6,0	5,2
6,83	1,33	5,0	6,0	5,2
6,86	1,34	5,0	6,0	5,2
6,88	1,34	5,0	6,0	5,2
6,91	1,34	5,0	6,0	5,2
6,93	1,35	5,0	6,0	5,2
6,95	1,34	5,0	6,0	5,2
6,98	1,35	5,0	6,0	5,2
7,00	1,35	5,0	6,0	5,2
7,03	1,35	5,0	6,0	5,2
7,05	1,36	5,0	6,0	5,2
7,08	1,37	5,0	6,0	5,2
7,10	1,36	5,0	6,0	5,2
7,13	1,36	5,0	6,0	5,2
7,15	1,37	5,0	6,0	5,2
7,17	1,38	5,0	6,0	5,2
7,20	1,38	5,0	6,0	5,2
7,22	1,39	5,0	6,0	5,2
7,25	1,39	5,0	6,0	5,2
7,27	1,39	5,0	6,0	5,2
7,30	1,39	5,0	6,0	5,2
7,32	1,40	5,0	6,0	5,2
7,35	1,39	5,0	6,0	5,2
7,37	1,40	5,0	6,0	5,2
7,39	1,39	5,0	6,0	5,2
7,42	1,40	5,0	6,0	5,2
7,44	1,40	5,0	6,0	5,2
7,47	1,40	5,0	6,0	5,2
7,49	1,42	5,0	6,0	5,2
7,52	1,42	5,0	6,0	5,2
7,54	1,41	5,0	6,0	5,2
7,57	1,42	5,0	6,0	5,2
7,59	1,42	5,0	6,0	5,2
7,61	1,43	5,0	6,0	5,2
7,64	1,44	5,0	6,0	5,2
7,66	1,45	5,0	6,0	5,2
7,69	1,44	5,0	6,0	5,2
7,71	1,43	5,0	6,0	5,2
7,74	1,45	5,0	6,0	5,2
7,76	1,45	5,0	6,0	5,2
7,78	1,45	5,0	6,0	5,2
7,81	1,45	5,0	6,0	5,2
7,83	1,45	5,0	6,0	5,2
7,86	1,45	5,0	6,0	5,2
7,88	1,46	5,0	6,0	5,2
7,91	1,47	5,0	6,0	5,2
7,93	1,47	5,0	6,0	5,2
7,96	1,47	5,0	6,0	5,2
7,98	1,46	5,0	6,0	5,2
8,00	1,47	5,0	6,0	5,2
8,03	1,47	5,0	6,0	5,2
8,05	1,48	5,0	6,0	5,2
8,08	1,48	5,0	6,0	5,2
8,10	1,48	5,0	6,0	5,2
8,13	1,48	5,0	6,0	5,2
8,15	1,48	5,0	6,0	5,2
8,18	1,49	5,0	6,0	5,2
8,20	1,49	5,0	6,0	5,2
8,22	1,49	5,0	6,0	5,2
8,25	1,49	5,0	6,0	5,2
8,27	1,48	5,0	6,0	5,2
8,30	1,49	5,0	6,0	5,2
8,32	1,50	5,0	6,0	5,2
8,35	1,50	5,0	6,0	5,2
8,37	1,51	5,0	6,0	5,2
8,40	1,50	5,0	6,0	5,2
8,42	1,51	5,0	6,0	5,2
8,44	1,51	5,0	6,0	5,2
8,47	1,52	5,0	6,0	5,2
8,49	1,53	5,0	6,0	5,2
8,52	1,53	5,0	6,0	5,2
8,54	1,54	5,0	6,0	5,2
8,57	1,53	5,0	6,0	5,2
8,59	1,54	5,0	6,0	5,2
8,62	1,54	5,0	6,0	5,2
8,64	1,55	5,0	6,0	5,2
8,66	1,54	5,0	6,0	5,2
8,69	1,54	5,0	6,0	5,2
8,71	1,55	5,0	6,0	5,2
8,74	1,55	5,0	6,0	5,2
8,76	1,56	5,0	6,0	5,2
8,79	1,56	5,0	6,0	5,2
8,81	1,57	5,0	6,0	5,2
8,84	1,56	5,0	6,0	5,2
8,86	1,56	5,0	6,0	5,2
8,88	1,57	5,0	6,0	5,2
8,91	1,58	5,0	6,0	5,2
8,93	1,59	5,0	6,0	5,2
8,96	1,59	5,0	6,0	5,2
8,98	1,59	5,0	6,0	5,2
9,01	1,58	5,0	6,0	5,2
9,03	1,59	5,0	6,0	5,2
9,05	1,60	5,0	6,0	5,2
9,08	1,59	5,0	6,0	5,2
9,10	1,59	5,0	6,0	5,2
9,13	1,58	5,0	6,0	5,2
9,15	1,58	5,0	6,0	5,2
9,18	1,59	5,0	6,0	5,2
9,20	1,60	5,0	6,0	5,2
9,23	1,61	5,0	6,0	5,2
9,25	1,60	5,0	6,0	5,2
9,27	1,60	5,0	6,0	5,2
9,30	1,61	5,0	6,0	5,2
9,32	1,61	5,0	6,0	5,2
9,35	1,62	5,0	6,0	5,2
9,37	1,62	5,0	6,0	5,2
9,40	1,62	5,0	6,0	5,2
9,42	1,62	5,0	6,0	5,2
9,45	1,62	5,0	6,0	5,2
9,47	1,63	5,0	6,0	5,2
9,49	1,64	5,0	6,0	5,2
9,52	1,63	5,0	6,0	5,2
9,54	1,63	5,0	6,0	5,2
9,57	1,63	5,0	6,0	5,2
9,59	1,64	5,0	6,0	5,2
9,62	1,64	5,0	6,0	5,2
9,64	1,66	5,0	6,0	5,2
9,67	1,66	5,0	6,0	5,2
9,69	1,66	5,0	6,0	5,2
9,71	1,65	5,0	6,0	5,2
9,74	1,66	5,0	6,0	5,2
9,76	1,66	5,0	6,0	5,2
9,79	1,67	5,0	6,0	5,2
9,81	1,66	5,0	6,0	5,2
9,84	1,67	5,0	6,0	5,2
9,86	1,67	5,0	6,0	5,2
9,89	1,66	5,0	6,0	5,2
9,91	1,67	5,0	6,0	5,2
9,93	1,67	5,0	6,0	5,2
9,96	1,67	5,0	6,0	5,2
9,98	1,67	5,0	6,0	5,2
10,01	1,67	5,0	6,0	5,2
10,03	1,69	5,0	6,0	5,2
10,06	1,69	5,0	6,0	5,2
10,08	1,70	5,0	6,0	5,2
10,10	1,70	5,0	6,0	5,2
10,13	1,69	5,0	6,0	5,2
10,15	1,70	5,0	6,0	5,2
10,18	1,70	5,0	6,0	5,2
10,20	1,70	5,0	6,0	5,2
10,23	1,70	5,0	6,0	5,2
10,25	1,69	5,0	6,0	5,2
10,28	1,70	5,0	6,0	5,2
10,30	1,69	5,0	6,0	5,2
10,32	1,70	5,0	6,0	5,2
10,35	1,70	5,0	6,0	5,2
10,37	1,70	5,0	6,0	5,2
10,40	1,70	5,0	6,0	5,2
10,42	1,70	5,0	6,0	5,2
10,45	1,71	5,0	6,0	5,2
10,47	1,72	5,0	6,0	5,2
10,50	1,72	5,0	6,0	5,2
10,52	1,73	5,0	6,0	5,2
10,54	1,73	5,0	6,0	5,2
10,57	1,72	5,0	6,0	5,2
10,59	1,73	5,0	6,0	5,2
10,62	1,74	5,0	6,0	5,2
10,64	1,73	5,0	6,0	5,2
10,67	1,74	5,0	6,0	5,2
10,69	1,73	5,0	6,0	5,2
10,72	1,73	5,0	6,0	5,2
10,74	1,73	5,0	6,0	5,2
10,76	1,74	5,0	6,0	5,2
10,79	1,75	5,0	6,0	5,2
10,81	1,73	5,0	6,0	5,2
10,84	1,74	5,0	6,0	5,2
10,86	1,74	5,0	6,0	5,2
10,89	1,75	5,0	6,0	5,2
10,91	1,76	5,0	6,0	5,2
10,94	1,76	5,0	6,0	5,2
10,96	1,77	5,0	6,0	5,2
10,98	1,76	5,0	6,0	5,2
11,01	1,76	5,0	6,0	5,2
11,03	1,77	5,0	6,0	5,2
11,06	1,77	5,0	6,0	5,2
11,08	1,76	5,0	6,0	5,2
11,11	1,76	5,0	6,0	5,2
11,13	1,76	5,0	6,0	5,2
11,15	1,76	5,0	6,0	5,2
11,18	1,77	5,0	6,0	5,2
11,20	1,77	5,0	6,0	5,2
11,23	1,77	5,0	6,0	5,2
11,25	1,77	5,0	6,0	5,2
11,28	1,77	5,0	6,0	5,2
11,30	1,78	5,0	6,0	5,2
11,33	1,78	5,0	6,0	5,2
11,35	1,78	5,0	6,0	5,2
11,37	1,79	5,0	6,0	5,2
11,40	1,79	5,0	6,0	5,2
11,42	1,79	5,0	6,0	5,2
11,45	1,78	5,0	6,0	5,2
11,47	1,79	5,0	6,0	5,2
11,50	1,80	5,0	6,0	5,2
11,52	1,79	5,0	6,0	5,2
11,55	1,79	5,0	6,0	5,2
11,57	1,79	5,0	6,0	5,2
11,59	1,79	5,0	6,0	5,2
11,62	1,79	5,0	6,0	5,2
11,64	1,80	5,0	6,0	5,2
11,67	1,80	5,0	6,0	5,2
11,69	1,80	5,0	6,0	5,2
11,72	1,80	5,0	6,0	5,2
11,74	1,80	5,0	6,0	5,2
11,77	1,81	5,0	6,0	5,2
11,79	1,82	5,0	6,0	5,2
11,81	1,82	5,0	6,0	5,2
11,84	1,82	5,0	6,0	5,2
11,86	1,81	5,0	6,0	5,2
11,89	1,82	5,0	6,0	5,2
11,91	1,82	5,0	6,0	5,2
11,94	1,82	5,0	6,0	5,2
11,96	1,81	5,0	6,0	5,2
11,99	1,81	5,0	6,0	5,2
12,01	1,81	5,0	6,0	5,2
12,03	1,81	5,0	6,0	5,2
12,06	1,83	5,0	6,0	5,2
12,08	1,83	5,0	6,0	5,2
12,11	1,82	5,0	6,0	5,2
12,13	1,82	5,0	6,0	5,2
12,16	1,83	5,0	6,0	5,2
12,18	1,84	5,0	6,0	5,2
12,21	1,84	5,0	6,0	5,2
12,23	1,84	5,0	6,0	5,2
12,25	1,84	5,0	6,0	5,2
12,28	1,84	5,0	6,0	5,2
12,30	1,84	5,0	6,0	5,2
12,33	1,85	5,0	6,0	5,2
12,35	1,85	5,0	6,0	5,2
12,38	1,84	5,0	6,0	5,2
12,40	1,84	5,0	6,0	5,2
12,42	1,84	5,0	6,0	5,2
12,45	1,84	5,0	6,0	5,2
12,47	1,85	5,0	6,0	5,2
12,50	1,85	5,0	6,0	5,2
12,52	1,86	5,0	6,0	5,2
12,55	1,85	5,0	6,0	5,2
12,57	1,85	5,0	6,0	5,2
12,60	1,86	5,0	6,0	5,2
12,62	1,86	5,0	6,0	5,2
12,64	1,86	5,0	6,0	5,2
12,67	1,86	5,0	6,0	5,2
12,69	1,86	5,0	6,0	5,2
12,72	1,85	5,0	6,0	5,2
12,74	1,85	5,0	6,0	5,2
12,77	1,86	5,0	6,0	5,2
12,79	1,86	5,0	6,0	5,2
12,82	1,85	5,0	6,0	5,2
12,84	1,85	5,0	6,0	5,2
12,86	1,86	5,0	6,0	5,2
12,89	1,86	5,0	6,0	5,2
12,91	1,86	5,0	6,0	5,2
12,94	1,87	5,0	6,0	5,2
12,96	1,87	5,0	6,0	5,2
12,99	1,86	5,0	6,0	5,2
13,01	1,85	5,0	6,0	5,2
13,04	1,87	5,0	6,0	5,2
13,06	1,87	5,0	6,0	5,2
13,08	1,87	5,0	6,0	5,2
13,11	1,86	5,0	6,0	5,2
13,13	1,86	5,0	6,0	5,2
13,16	1,86	5,0	6,0	5,2
13,18	1,85	5,0	6,0	5,2
13,21	1,86	5,0	6,0	5,2
13,23	1,86	5,0	6,0	5,2
13,26	1,85	5,0	6,0	5,2
13,28	1,85	5,0	6,0	5,2
13,30	1,85	5,0	6,0	5,2
13,33	1,86	5,0	6,0	5,2
13,35	1,85	5,0	6,0	5,2
13,38	1,86	5,0	6,0	5,2
13,40	1,85	5,0	6,0	5,2
13,43	1,84	5,0	6,0	5,2
13,45	1,84	5,0	6,0	5,2
13,47	1,84	5,0	6,0	5,2
13,50	1,84	5,0	6,0	5,2
13,52	1,83	5,0	6,0	5,2
13,55	1,82	5,0	6,0	5,2
13,57	1,81	5,0	6,0	5,2
13,60	1,80	5,0	6,0	5,2
13,62	1,81	5,0	6,0	5,2
13,65	1,79	5,0	6,0	5,2
13,67	1,78	5,0	6,0	5,2
13,69	1,77	5,0	6,0	5,2
13,72	1,76	5,0	6,0	5,2
13,74	1,75	5,0	6,0	5,2
13,77	1,75	5,0	6,0	5,2
13,79	1,74	5,0	6,0	5,2
13,82	1,73	5,0	6,0	5,2
13,84	1,71	5,0	6,0	5,2
13,87	1,70	5,0	6,0	5,2
13,89	1,69	5,0	6,0	5,2
13,91	1,68	5,0	6,0	5,2
13,94	1,66	5,0	6,0	5,2
13,96	1,65	5,0	6,0	5,2
13,99	1,63	5,0	6,0	5,2
14,01	1,61	5,0	6,0	5,2
14,04	1,60	5,0	6,0	5,2
14,06	1,59	5,0	6,0	5,2
14,09	1,57	5,0	6,0	5,2
14,11	1,54	5,0	6,0	5,2
14,13	1,53	5,0	6,0	5,2
14,16	1,52	5,0	6,0	5,2
14,18	1,50	5,0	6,0	5,2
14,21	1,49	5,0	6,0	5,2
14,23	1,47	5,0	6,0	5,2
14,26	1,46	5,0	6,0	5,2
14,28	1,43	5,0	6,0	5,2
14,31	1,41	5,0	6,0	5,2
14,33	1,40	5,0	6,0	5,2
14,35	1,38	5,0	6,0	5,2
14,38	1,36	5,0	6,0	5,2
14,40	1,34	5,0	6,0	5,2
14,43	1,32	5,0	6,0	5,2
14,45	1,30	5,0	6,0	5,2
14,48	1,28	5,0	6,0	5,2
14,50	1,27	5,0	6,0	5,2
14,52	1,24	5,0	6,0	5,2
14,55	1,21	5,0	6,0	5,2
14,57	1,19	5,0	6,0	5,2
14,60	1,18	5,0	6,0	5,2
14,62	1,16	5,0	6,0	5,2
14,65	1,14	5,0	6,0	5,2
14,67	1,12	5,0	6,0	5,2
14,70	1,10	5,0	6,0	5,2
14,72	1,08	5,0	6,0	5,2
14,74	1,05	5,0	6,0	5,2
14,77	1,03	5,0	6,0	5,2
14,79	1,01	5,0	6,0	5,2
14,82	0,98	5,0	6,0	5,2
14,84	0,96	5,0	6,0	5,2
14,87	0,94	5,0	6,0	5,2
14,89	0,92	5,0	6,0	5,2
14,92	0,90	5,0	6,0	5,2
14,94	0,88	5,0	6,0	5,2
14,96	0,86	5,0	6,0	5,2
14,99	0,83	5,0	6,0	5,2
15,01	0,82	5,0	6,0	5,2
15,04	0,80	5,0	6,0	5,2
15,06	0,78	5,0	6,0	5,2
15,09	0,76	5,0	6,0	5,2
15,11	0,73	5,0	6,0	5,2
15,14	0,71	5,0	6,0	5,2
15,16	0,69	5,0	6,0	5,2
15,18	0,67	5,0	6,0	5,2
15,21	0,65	5,0	6,0	5,2
15,23	0,63	5,0	6,0	5,2
15,26	0,61	5,0	6,0	5,2
15,28	0,58	5,0	6,0	5,2
15,31	0,57	5,0	6,0	5,2
15,33	0,55	5,0	6,0	5,2
15,36	0,54	5,0	6,0	5,2
15,38	0,51	5,0	6,0	5,2
15,40	0,49	5,0	6,0	5,2
15,43	0,47	5,0	6,0	5,2
15,45	0,46	5,0	6,0	5,2
15,48	0,44	5,0	6,0	5,2
15,50	0,42	5,0	6,0	5,2
15,53	0,41	5,0	6,0	5,2
15,55	0,39	5,0	6,0	5,2
15,57	0,36	5,0	6,0	5,2
15,60	0,35	5,0	6,0	5,2
15,62	0,34	5,0	6,0	5,2
15,65	0,32	5,0	6,0	5,2
15,67	0,30	5,0	6,0	5,2
15,70	0,29	5,0	6,0	5,2
15,72	0,27	5,0	6,0	5,2
15,75	0,26	5,0	6,0	5,2
15,77	0,25	5,0	6,0	5,2
15,79	0,24	5,0	6,0	5,2
15,82	0,23	5,0	6,0	5,2
15,84	0,21	5,0	6,0	5,2
15,87	0,20	5,0	6,0	5,2
15,89	0,20	5,0	6,0	5,2
15,92	0,18	5,0	6,0	5,2
15,94	0,18	5,0	6,0	5,2
15,97	0,17	5,0	6,0	5,2
15,99	0,16	5,0	6,0	5,2
16,01	0,15	5,0	6,0	5,2
16,04	0,15	5,0	6,0	5,2
16,06	0,15	5,0	6,0	5,2
16,09	0,14	5,0	6,0	5,2
16,11	0,13	5,0	6,0	5,2
16,14	0,13	5,0	6,0	5,2
16,16	0,12	5,0	6,0	5,2
16,19	0,12	5,0	6,0	5,2
16,21	0,12	5,0	6,0	5,2
16,23	0,11	5,0	6,0	5,2
16,26	0,10	5,0	6,0	5,2
16,28	0,10	5,0	6,0	5,2
16,31	0,10	5,0	6,0	5,2
16,33	0,11	5,0	6,0	5,2
16,36	0,10	5,0	6,0	5,2
16,38	0,10	5,0	6,0	5,2
16,41	0,09	5,0	6,0	5,2
16,43	0,09	5,0	6,0	5,2
16,45	0,09	5,0	6,0	5,2
16,48	0,09	5,0	6,0	5,2
16,50	0,09	5,0	6,0	5,2
16,53	0,08	5,0	6,0	5,2
16,55	0,08	5,0	6,0	5,2
16,58	0,08	5,0	6,0	5,2
16,60	0,07	5,0	6,0	5,2
16,63	0,07	5,0	6,0	5,2
16,65	0,07	5,0	6,0	5,2
16,67	0,07	5,0	6,0	5,2
16,70	0,06	5,0	6,0	5,2
16,72	0,06	5,0	6,0	5,2
16,75	0,06	5,0	6,0	5,2
16,77	0,06	5,0	6,0	5,2
16,80	0,05	5,0	6,0	5,2
16,82	0,05	5,0	6,0	5,2
16,84	0,05	5,0	6,0	5,2
16,87	0,05	5,0	6,0	5,2
16,89	0,05	5,0	6,0	5,2
16,92	0,04	5,0	6,0	5,2
16,94	0,04	5,0	6,0	5,2
16,97	0,04	5,0	6,0	5,2
